timestamp,longitude,latitude,bike_count,location_name,is_in_boundary,weekday,hour,is_peak,id
2024-05-01 05:00:00,119.522175,39.911633,18,西区第一教学楼北侧,1,2,5,0,320
2024-05-01 05:00:00,119.522085,39.911128,18,西区第一教学楼,1,2,5,0,321
2024-05-01 05:00:00,119.522642,39.910663,18,西区第二教学楼,1,2,5,0,322
2024-05-01 05:00:00,119.523274,39.910163,18,西区第三教学楼,1,2,5,0,323
2024-05-01 05:00:00,119.522709,39.910029,18,电气工程学院东,1,2,5,0,324
2024-05-01 05:00:00,119.521177,39.909753,18,电气工程学院西,1,2,5,0,325
2024-05-01 05:00:00,119.522369,39.909221,18,材料学院 C 楼,1,2,5,0,326
2024-05-01 05:00:00,119.52317,39.908501,18,材料学院 A 楼,1,2,5,0,327
2024-05-01 05:00:00,119.523088,39.904547,13,1 组图,1,2,5,0,328
2024-05-01 05:00:00,119.523105,39.905732,13,2 组图,1,2,5,0,329
2024-05-01 05:00:00,119.523138,39.906529,13,3 组图,1,2,5,0,330
2024-05-01 05:00:00,119.521776,39.905351,13,4 组图,1,2,5,0,331
2024-05-01 05:00:00,119.521967,39.907251,16,西区大食堂东侧,1,2,5,0,332
2024-05-01 05:00:00,119.520043,39.907417,16,西区大食堂西侧,1,2,5,0,333
2024-05-01 05:00:00,119.519858,39.908508,15,西区浴池,1,2,5,0,334
2024-05-01 05:00:00,119.518344,39.908269,15,西区超市,1,2,5,0,335
2024-05-01 05:00:00,119.518084,39.909318,13,10 组图,1,2,5,0,336
2024-05-01 05:00:00,119.517912,39.910224,13,11 组图,1,2,5,0,337
2024-05-01 05:00:00,119.517918,39.911057,15,燕园餐厅,1,2,5,0,338
2024-05-01 05:00:00,119.516213,39.910156,13,12 组图,1,2,5,0,339
2024-05-01 05:00:00,119.525995,39.906156,18,里仁教学楼西侧,1,2,5,0,340
2024-05-01 05:00:00,119.527913,39.905674,18,里仁教学楼东南侧,1,2,5,0,341
2024-05-01 05:00:00,119.526448,39.9052,15,西区大学生活动中心,1,2,5,0,342
2024-05-01 05:00:00,119.531126,39.910473,15,新图书馆西侧,1,2,5,0,343
2024-05-01 05:00:00,119.534127,39.910557,15,新图书馆东侧,1,2,5,0,344
2024-05-01 05:00:00,119.53553,39.909579,15,5 号门,1,2,5,0,345
2024-05-01 05:00:00,119.54074,39.911033,15,第二体育场,1,2,5,0,346
2024-05-01 05:00:00,119.540493,39.911157,18,体育学院东侧,1,2,5,0,347
2024-05-01 05:00:00,119.539163,39.911104,18,体育学院西侧,1,2,5,0,348
2024-05-01 05:00:00,119.53974,39.910715,18,体育学院南侧,1,2,5,0,349
2024-05-01 05:00:00,119.539941,39.910202,18,建筑系,1,2,5,0,350
2024-05-01 05:00:00,119.538739,39.909795,18,文法学院,1,2,5,0,351
2024-05-01 05:00:00,119.540025,39.909071,18,东区第四教学楼北侧,1,2,5,0,352
2024-05-01 05:00:00,119.53977,39.908658,18,东区第四教学楼南侧,1,2,5,0,353
2024-05-01 05:00:00,119.537491,39.908447,18,车辆与能源学院,1,2,5,0,354
2024-05-01 05:00:00,119.538573,39.907428,15,后勤管理处,1,2,5,0,355
2024-05-01 05:00:00,119.540408,39.905247,18,建筑工程与力学学院东侧,1,2,5,0,356
2024-05-01 05:00:00,119.540397,39.905594,18,东区第二教学楼,1,2,5,0,357
2024-05-01 05:00:00,119.539722,39.905178,18,建筑工程与力学学院西侧,1,2,5,0,358
2024-05-01 05:00:00,119.539069,39.904948,18,东区第一教学楼,1,2,5,0,359
2024-05-01 05:00:00,119.537932,39.904936,15,东区图书馆,1,2,5,0,360
2024-05-01 05:00:00,119.537474,39.903952,18,东区第三教学楼,1,2,5,0,361
2024-05-01 05:00:00,119.536636,39.901284,13,至明楼,1,2,5,0,362
2024-05-01 05:00:00,119.536302,39.901898,15,东区学生生活服务楼西侧,1,2,5,0,363
2024-05-01 05:00:00,119.536619,39.901877,15,东区学生生活服务楼东侧,1,2,5,0,364
2024-05-01 05:00:00,119.536717,39.902048,15,东区学生生活服务楼东北侧,1,2,5,0,365
2024-05-01 05:00:00,119.535911,39.901958,13,至博楼,1,2,5,0,366
2024-05-01 05:00:00,119.535492,39.902724,15,中快餐厅 2 食堂,1,2,5,0,367
2024-05-01 05:00:00,119.534896,39.903012,13,至雅楼南侧,1,2,5,0,368
2024-05-01 05:00:00,119.534947,39.903248,13,至雅楼北侧,1,2,5,0,369
2024-05-01 05:00:00,119.535349,39.903546,15,燕鸣湖餐厅西南侧,1,2,5,0,370
2024-05-01 05:00:00,119.535433,39.903957,15,燕鸣湖餐厅西北侧,1,2,5,0,371
2024-05-01 05:00:00,119.535337,39.905494,13,学生公寓 8 号楼,1,2,5,0,372
2024-05-01 06:00:00,119.517816,39.913239,16,第四体育场,1,2,6,0,373
2024-05-01 06:00:00,119.517939,39.916532,16,西北门,1,2,6,0,374
2024-05-01 06:00:00,119.521364,39.917036,18,信息科学与工程学院,1,2,6,0,375
2024-05-01 06:00:00,119.521864,39.917012,18,理学院,1,2,6,0,376
2024-05-01 06:00:00,119.522728,39.918136,18,理学院北侧,1,2,6,0,377
2024-05-01 06:00:00,119.522482,39.916512,18,西里西亚学院,1,2,6,0,378
2024-05-01 06:00:00,119.520487,39.914483,18,西区第五教学楼,1,2,6,0,379
2024-05-01 06:00:00,119.51965,39.913924,18,艺术学院,1,2,6,0,380
2024-05-01 06:00:00,119.520105,39.913824,18,继续教育学院,1,2,6,0,381
2024-05-01 06:00:00,119.522175,39.911633,18,西区第一教学楼北侧,1,2,6,0,382
2024-05-01 06:00:00,119.522085,39.911128,18,西区第一教学楼,1,2,6,0,383
2024-05-01 06:00:00,119.522642,39.910663,18,西区第二教学楼,1,2,6,0,384
2024-05-01 06:00:00,119.523274,39.910163,18,西区第三教学楼,1,2,6,0,385
2024-05-01 06:00:00,119.522709,39.910029,18,电气工程学院东,1,2,6,0,386
2024-05-01 06:00:00,119.521177,39.909753,18,电气工程学院西,1,2,6,0,387
2024-05-01 06:00:00,119.522369,39.909221,18,材料学院 C 楼,1,2,6,0,388
2024-05-01 06:00:00,119.52317,39.908501,18,材料学院 A 楼,1,2,6,0,389
2024-05-01 06:00:00,119.523088,39.904547,13,1 组图,1,2,6,0,390
2024-05-01 06:00:00,119.523105,39.905732,13,2 组图,1,2,6,0,391
2024-05-01 06:00:00,119.523138,39.906529,13,3 组图,1,2,6,0,392
2024-05-01 06:00:00,119.521776,39.905351,13,4 组图,1,2,6,0,393
2024-05-01 06:00:00,119.521967,39.907251,16,西区大食堂东侧,1,2,6,0,394
2024-05-01 06:00:00,119.520043,39.907417,16,西区大食堂西侧,1,2,6,0,395
2024-05-01 06:00:00,119.519858,39.908508,15,西区浴池,1,2,6,0,396
2024-05-01 06:00:00,119.518344,39.908269,15,西区超市,1,2,6,0,397
2024-05-01 06:00:00,119.518084,39.909318,13,10 组图,1,2,6,0,398
2024-05-01 06:00:00,119.517912,39.910224,13,11 组图,1,2,6,0,399
2024-05-01 06:00:00,119.517918,39.911057,15,燕园餐厅,1,2,6,0,400
2024-05-01 06:00:00,119.516213,39.910156,13,12 组图,1,2,6,0,401
2024-05-01 06:00:00,119.525995,39.906156,18,里仁教学楼西侧,1,2,6,0,402
2024-05-01 06:00:00,119.527913,39.905674,18,里仁教学楼东南侧,1,2,6,0,403
2024-05-01 06:00:00,119.526448,39.9052,15,西区大学生活动中心,1,2,6,0,404
2024-05-01 06:00:00,119.531126,39.910473,15,新图书馆西侧,1,2,6,0,405
2024-05-01 06:00:00,119.534127,39.910557,15,新图书馆东侧,1,2,6,0,406
2024-05-01 06:00:00,119.53553,39.909579,15,5 号门,1,2,6,0,407
2024-05-01 06:00:00,119.54074,39.911033,15,第二体育场,1,2,6,0,408
2024-05-01 06:00:00,119.540493,39.911157,18,体育学院东侧,1,2,6,0,409
2024-05-01 06:00:00,119.539163,39.911104,18,体育学院西侧,1,2,6,0,410
2024-05-01 06:00:00,119.53974,39.910715,18,体育学院南侧,1,2,6,0,411
2024-05-01 06:00:00,119.539941,39.910202,18,建筑系,1,2,6,0,412
2024-05-01 06:00:00,119.538739,39.909795,18,文法学院,1,2,6,0,413
2024-05-01 06:00:00,119.540025,39.909071,18,东区第四教学楼北侧,1,2,6,0,414
2024-05-01 06:00:00,119.53977,39.908658,18,东区第四教学楼南侧,1,2,6,0,415
2024-05-01 06:00:00,119.537491,39.908447,18,车辆与能源学院,1,2,6,0,416
2024-05-01 06:00:00,119.538573,39.907428,15,后勤管理处,1,2,6,0,417
2024-05-01 06:00:00,119.540408,39.905247,18,建筑工程与力学学院东侧,1,2,6,0,418
2024-05-01 06:00:00,119.540397,39.905594,18,东区第二教学楼,1,2,6,0,419
2024-05-01 06:00:00,119.539722,39.905178,18,建筑工程与力学学院西侧,1,2,6,0,420
2024-05-01 06:00:00,119.539069,39.904948,18,东区第一教学楼,1,2,6,0,421
2024-05-01 06:00:00,119.537932,39.904936,15,东区图书馆,1,2,6,0,422
2024-05-01 06:00:00,119.537474,39.903952,18,东区第三教学楼,1,2,6,0,423
2024-05-01 06:00:00,119.536636,39.901284,13,至明楼,1,2,6,0,424
2024-05-01 06:00:00,119.536302,39.901898,15,东区学生生活服务楼西侧,1,2,6,0,425
2024-05-01 06:00:00,119.536619,39.901877,15,东区学生生活服务楼东侧,1,2,6,0,426
2024-05-01 06:00:00,119.536717,39.902048,15,东区学生生活服务楼东北侧,1,2,6,0,427
2024-05-01 06:00:00,119.535911,39.901958,13,至博楼,1,2,6,0,428
2024-05-01 06:00:00,119.535492,39.902724,15,中快餐厅 2 食堂,1,2,6,0,429
2024-05-01 06:00:00,119.534896,39.903012,13,至雅楼南侧,1,2,6,0,430
2024-05-01 06:00:00,119.534947,39.903248,13,至雅楼北侧,1,2,6,0,431
2024-05-01 06:00:00,119.535349,39.903546,15,燕鸣湖餐厅西南侧,1,2,6,0,432
2024-05-01 06:00:00,119.535433,39.903957,15,燕鸣湖餐厅西北侧,1,2,6,0,433
2024-05-01 06:00:00,119.535337,39.905494,13,学生公寓 8 号楼,1,2,6,0,434
2024-05-01 07:00:00,119.517816,39.913239,20,第四体育场,1,2,7,1,435
2024-05-01 07:00:00,119.517939,39.916532,20,西北门,1,2,7,1,436
2024-05-01 07:00:00,119.521364,39.917036,15,信息科学与工程学院,1,2,7,1,437
2024-05-01 07:00:00,119.521864,39.917012,15,理学院,1,2,7,1,438
2024-05-01 07:00:00,119.522728,39.918136,15,理学院北侧,1,2,7,1,439
2024-05-01 07:00:00,119.522482,39.916512,15,西里西亚学院,1,2,7,1,440
2024-05-01 07:00:00,119.520487,39.914483,14,西区第五教学楼,1,2,7,1,441
2024-05-01 07:00:00,119.51965,39.913924,14,艺术学院,1,2,7,1,442
2024-05-01 07:00:00,119.520105,39.913824,14,继续教育学院,1,2,7,1,443
2024-05-01 07:00:00,119.522175,39.911633,14,西区第一教学楼北侧,1,2,7,1,444
2024-05-01 07:00:00,119.522085,39.911128,14,西区第一教学楼,1,2,7,1,445
2024-05-01 07:00:00,119.522642,39.910663,14,西区第二教学楼,1,2,7,1,446
2024-05-01 07:00:00,119.523274,39.910163,14,西区第三教学楼,1,2,7,1,447
2024-05-01 07:00:00,119.522709,39.910029,14,电气工程学院东,1,2,7,1,448
2024-05-01 07:00:00,119.521177,39.909753,14,电气工程学院西,1,2,7,1,449
2024-05-01 07:00:00,119.522369,39.909221,14,材料学院 C 楼,1,2,7,1,450
2024-05-01 07:00:00,119.52317,39.908501,14,材料学院 A 楼,1,2,7,1,451
2024-05-01 07:00:00,119.523088,39.904547,16,1 组图,1,2,7,1,452
2024-05-01 07:00:00,119.523105,39.905732,16,2 组图,1,2,7,1,453
2024-05-01 07:00:00,119.523138,39.906529,16,3 组图,1,2,7,1,454
2024-05-01 07:00:00,119.521776,39.905351,16,4 组图,1,2,7,1,455
2024-05-01 07:00:00,119.521967,39.907251,20,西区大食堂东侧,1,2,7,1,456
2024-05-01 07:00:00,119.520043,39.907417,20,西区大食堂西侧,1,2,7,1,457
2024-05-01 07:00:00,119.519858,39.908508,19,西区浴池,1,2,7,1,458
2024-05-01 07:00:00,119.518344,39.908269,19,西区超市,1,2,7,1,459
2024-05-01 07:00:00,119.518084,39.909318,16,10 组图,1,2,7,1,460
2024-05-01 07:00:00,119.517912,39.910224,16,11 组图,1,2,7,1,461
2024-05-01 07:00:00,119.517918,39.911057,19,燕园餐厅,1,2,7,1,462
2024-05-01 07:00:00,119.516213,39.910156,16,12 组图,1,2,7,1,463
2024-05-01 07:00:00,119.525995,39.906156,14,里仁教学楼西侧,1,2,7,1,464
2024-05-01 07:00:00,119.527913,39.905674,14,里仁教学楼东南侧,1,2,7,1,465
2024-05-01 07:00:00,119.526448,39.9052,19,西区大学生活动中心,1,2,7,1,466
2024-05-01 07:00:00,119.531126,39.910473,19,新图书馆西侧,1,2,7,1,467
2024-05-01 07:00:00,119.534127,39.910557,19,新图书馆东侧,1,2,7,1,468
2024-05-01 07:00:00,119.53553,39.909579,19,5 号门,1,2,7,1,469
2024-05-01 07:00:00,119.54074,39.911033,19,第二体育场,1,2,7,1,470
2024-05-01 07:00:00,119.540493,39.911157,14,体育学院东侧,1,2,7,1,471
2024-05-01 07:00:00,119.539163,39.911104,14,体育学院西侧,1,2,7,1,472
2024-05-01 07:00:00,119.53974,39.910715,14,体育学院南侧,1,2,7,1,473
2024-05-01 07:00:00,119.539941,39.910202,14,建筑系,1,2,7,1,474
2024-05-01 07:00:00,119.538739,39.909795,14,文法学院,1,2,7,1,475
2024-05-01 07:00:00,119.540025,39.909071,14,东区第四教学楼北侧,1,2,7,1,476
2024-05-01 07:00:00,119.53977,39.908658,14,东区第四教学楼南侧,1,2,7,1,477
2024-05-01 07:00:00,119.537491,39.908447,14,车辆与能源学院,1,2,7,1,478
2024-05-01 07:00:00,119.538573,39.907428,19,后勤管理处,1,2,7,1,479
2024-05-01 07:00:00,119.540408,39.905247,14,建筑工程与力学学院东侧,1,2,7,1,480
2024-05-01 07:00:00,119.540397,39.905594,14,东区第二教学楼,1,2,7,1,481
2024-05-01 07:00:00,119.539722,39.905178,14,建筑工程与力学学院西侧,1,2,7,1,482
2024-05-01 07:00:00,119.539069,39.904948,14,东区第一教学楼,1,2,7,1,483
2024-05-01 07:00:00,119.537932,39.904936,19,东区图书馆,1,2,7,1,484
2024-05-01 07:00:00,119.537474,39.903952,14,东区第三教学楼,1,2,7,1,485
2024-05-01 07:00:00,119.536636,39.901284,16,至明楼,1,2,7,1,486
2024-05-01 07:00:00,119.536302,39.901898,19,东区学生生活服务楼西侧,1,2,7,1,487
2024-05-01 07:00:00,119.536619,39.901877,19,东区学生生活服务楼东侧,1,2,7,1,488
2024-05-01 07:00:00,119.536717,39.902048,19,东区学生生活服务楼东北侧,1,2,7,1,489
2024-05-01 07:00:00,119.535911,39.901958,16,至博楼,1,2,7,1,490
2024-05-01 07:00:00,119.535492,39.902724,19,中快餐厅 2 食堂,1,2,7,1,491
2024-05-01 07:00:00,119.534896,39.903012,16,至雅楼南侧,1,2,7,1,492
2024-05-01 07:00:00,119.534947,39.903248,16,至雅楼北侧,1,2,7,1,493
2024-05-01 07:00:00,119.535349,39.903546,19,燕鸣湖餐厅西南侧,1,2,7,1,494
2024-05-01 07:00:00,119.535433,39.903957,19,燕鸣湖餐厅西北侧,1,2,7,1,495
2024-05-01 07:00:00,119.535337,39.905494,16,学生公寓 8 号楼,1,2,7,1,496
2024-05-01 08:00:00,119.517816,39.913239,20,第四体育场,1,2,8,1,497
2024-05-01 08:00:00,119.517939,39.916532,20,西北门,1,2,8,1,498
2024-05-01 08:00:00,119.521364,39.917036,15,信息科学与工程学院,1,2,8,1,499
2024-05-01 08:00:00,119.521864,39.917012,15,理学院,1,2,8,1,500
2024-05-01 08:00:00,119.522728,39.918136,15,理学院北侧,1,2,8,1,501
2024-05-01 08:00:00,119.522482,39.916512,15,西里西亚学院,1,2,8,1,502
2024-05-01 08:00:00,119.520487,39.914483,14,西区第五教学楼,1,2,8,1,503
2024-05-01 08:00:00,119.51965,39.913924,14,艺术学院,1,2,8,1,504
2024-05-01 08:00:00,119.520105,39.913824,14,继续教育学院,1,2,8,1,505
2024-05-01 08:00:00,119.522175,39.911633,14,西区第一教学楼北侧,1,2,8,1,506
2024-05-01 08:00:00,119.522085,39.911128,14,西区第一教学楼,1,2,8,1,507
2024-05-01 08:00:00,119.522642,39.910663,14,西区第二教学楼,1,2,8,1,508
2024-05-01 08:00:00,119.523274,39.910163,14,西区第三教学楼,1,2,8,1,509
2024-05-01 08:00:00,119.522709,39.910029,14,电气工程学院东,1,2,8,1,510
2024-05-01 08:00:00,119.521177,39.909753,14,电气工程学院西,1,2,8,1,511
2024-05-01 08:00:00,119.522369,39.909221,14,材料学院 C 楼,1,2,8,1,512
2024-05-01 08:00:00,119.52317,39.908501,14,材料学院 A 楼,1,2,8,1,513
2024-05-01 08:00:00,119.523088,39.904547,16,1 组图,1,2,8,1,514
2024-05-01 08:00:00,119.523105,39.905732,16,2 组图,1,2,8,1,515
2024-05-01 08:00:00,119.523138,39.906529,16,3 组图,1,2,8,1,516
2024-05-01 08:00:00,119.521776,39.905351,16,4 组图,1,2,8,1,517
2024-05-01 08:00:00,119.521967,39.907251,20,西区大食堂东侧,1,2,8,1,518
2024-05-01 08:00:00,119.520043,39.907417,20,西区大食堂西侧,1,2,8,1,519
2024-05-01 08:00:00,119.519858,39.908508,19,西区浴池,1,2,8,1,520
2024-05-01 08:00:00,119.518344,39.908269,19,西区超市,1,2,8,1,521
2024-05-01 08:00:00,119.518084,39.909318,16,10 组图,1,2,8,1,522
2024-05-01 08:00:00,119.517912,39.910224,16,11 组图,1,2,8,1,523
2024-05-01 08:00:00,119.517918,39.911057,19,燕园餐厅,1,2,8,1,524
2024-05-01 08:00:00,119.516213,39.910156,16,12 组图,1,2,8,1,525
2024-05-01 08:00:00,119.525995,39.906156,14,里仁教学楼西侧,1,2,8,1,526
2024-05-01 08:00:00,119.527913,39.905674,14,里仁教学楼东南侧,1,2,8,1,527
2024-05-01 08:00:00,119.526448,39.9052,19,西区大学生活动中心,1,2,8,1,528
2024-05-01 08:00:00,119.531126,39.910473,19,新图书馆西侧,1,2,8,1,529
2024-05-01 08:00:00,119.534127,39.910557,19,新图书馆东侧,1,2,8,1,530
2024-05-01 08:00:00,119.53553,39.909579,19,5 号门,1,2,8,1,531
2024-05-01 08:00:00,119.54074,39.911033,19,第二体育场,1,2,8,1,532
2024-05-01 08:00:00,119.540493,39.911157,14,体育学院东侧,1,2,8,1,533
2024-05-01 08:00:00,119.539163,39.911104,14,体育学院西侧,1,2,8,1,534
2024-05-01 08:00:00,119.53974,39.910715,14,体育学院南侧,1,2,8,1,535
2024-05-01 08:00:00,119.539941,39.910202,14,建筑系,1,2,8,1,536
2024-05-01 08:00:00,119.538739,39.909795,14,文法学院,1,2,8,1,537
2024-05-01 08:00:00,119.540025,39.909071,14,东区第四教学楼北侧,1,2,8,1,538
2024-05-01 08:00:00,119.53977,39.908658,14,东区第四教学楼南侧,1,2,8,1,539
2024-05-01 08:00:00,119.537491,39.908447,14,车辆与能源学院,1,2,8,1,540
2024-05-01 08:00:00,119.538573,39.907428,19,后勤管理处,1,2,8,1,541
2024-05-01 08:00:00,119.540408,39.905247,14,建筑工程与力学学院东侧,1,2,8,1,542
2024-05-01 08:00:00,119.540397,39.905594,14,东区第二教学楼,1,2,8,1,543
2024-05-01 08:00:00,119.539722,39.905178,14,建筑工程与力学学院西侧,1,2,8,1,544
2024-05-01 08:00:00,119.539069,39.904948,14,东区第一教学楼,1,2,8,1,545
2024-05-01 08:00:00,119.537932,39.904936,19,东区图书馆,1,2,8,1,546
2024-05-01 08:00:00,119.537474,39.903952,14,东区第三教学楼,1,2,8,1,547
2024-05-01 08:00:00,119.536636,39.901284,16,至明楼,1,2,8,1,548
2024-05-01 08:00:00,119.536302,39.901898,19,东区学生生活服务楼西侧,1,2,8,1,549
2024-05-01 08:00:00,119.536619,39.901877,19,东区学生生活服务楼东侧,1,2,8,1,550
2024-05-01 08:00:00,119.536717,39.902048,19,东区学生生活服务楼东北侧,1,2,8,1,551
2024-05-01 08:00:00,119.535911,39.901958,16,至博楼,1,2,8,1,552
2024-05-01 08:00:00,119.535492,39.902724,19,中快餐厅 2 食堂,1,2,8,1,553
2024-05-01 08:00:00,119.534896,39.903012,16,至雅楼南侧,1,2,8,1,554
2024-05-01 08:00:00,119.534947,39.903248,16,至雅楼北侧,1,2,8,1,555
2024-05-01 08:00:00,119.535349,39.903546,19,燕鸣湖餐厅西南侧,1,2,8,1,556
2024-05-01 08:00:00,119.535433,39.903957,19,燕鸣湖餐厅西北侧,1,2,8,1,557
2024-05-01 08:00:00,119.535337,39.905494,16,学生公寓 8 号楼,1,2,8,1,558
2024-05-01 09:00:00,119.517816,39.913239,20,第四体育场,1,2,9,1,559
2024-05-01 09:00:00,119.517939,39.916532,20,西北门,1,2,9,1,560
2024-05-01 09:00:00,119.521364,39.917036,15,信息科学与工程学院,1,2,9,1,561
2024-05-01 09:00:00,119.521864,39.917012,15,理学院,1,2,9,1,562
2024-05-01 09:00:00,119.522728,39.918136,15,理学院北侧,1,2,9,1,563
2024-05-01 09:00:00,119.522482,39.916512,15,西里西亚学院,1,2,9,1,564
2024-05-01 09:00:00,119.520487,39.914483,14,西区第五教学楼,1,2,9,1,565
2024-05-01 09:00:00,119.51965,39.913924,14,艺术学院,1,2,9,1,566
2024-05-01 09:00:00,119.520105,39.913824,14,继续教育学院,1,2,9,1,567
2024-05-01 09:00:00,119.522175,39.911633,14,西区第一教学楼北侧,1,2,9,1,568
2024-05-01 09:00:00,119.522085,39.911128,14,西区第一教学楼,1,2,9,1,569
2024-05-01 09:00:00,119.522642,39.910663,14,西区第二教学楼,1,2,9,1,570
2024-05-01 09:00:00,119.523274,39.910163,14,西区第三教学楼,1,2,9,1,571
2024-05-01 09:00:00,119.522709,39.910029,14,电气工程学院东,1,2,9,1,572
2024-05-01 09:00:00,119.521177,39.909753,14,电气工程学院西,1,2,9,1,573
2024-05-01 09:00:00,119.522369,39.909221,14,材料学院 C 楼,1,2,9,1,574
2024-05-01 09:00:00,119.52317,39.908501,14,材料学院 A 楼,1,2,9,1,575
2024-05-01 09:00:00,119.523088,39.904547,16,1 组图,1,2,9,1,576
2024-05-01 09:00:00,119.523105,39.905732,16,2 组图,1,2,9,1,577
2024-05-01 09:00:00,119.523138,39.906529,16,3 组图,1,2,9,1,578
2024-05-01 09:00:00,119.521776,39.905351,16,4 组图,1,2,9,1,579
2024-05-01 09:00:00,119.521967,39.907251,20,西区大食堂东侧,1,2,9,1,580
2024-05-01 09:00:00,119.520043,39.907417,20,西区大食堂西侧,1,2,9,1,581
2024-05-01 09:00:00,119.519858,39.908508,19,西区浴池,1,2,9,1,582
2024-05-01 09:00:00,119.518344,39.908269,19,西区超市,1,2,9,1,583
2024-05-01 09:00:00,119.518084,39.909318,16,10 组图,1,2,9,1,584
2024-05-01 09:00:00,119.517912,39.910224,16,11 组图,1,2,9,1,585
2024-05-01 09:00:00,119.517918,39.911057,19,燕园餐厅,1,2,9,1,586
2024-05-01 09:00:00,119.516213,39.910156,16,12 组图,1,2,9,1,587
2024-05-01 09:00:00,119.525995,39.906156,14,里仁教学楼西侧,1,2,9,1,588
2024-05-01 09:00:00,119.527913,39.905674,14,里仁教学楼东南侧,1,2,9,1,589
2024-05-01 09:00:00,119.526448,39.9052,19,西区大学生活动中心,1,2,9,1,590
2024-05-01 09:00:00,119.531126,39.910473,19,新图书馆西侧,1,2,9,1,591
2024-05-01 09:00:00,119.534127,39.910557,19,新图书馆东侧,1,2,9,1,592
2024-05-01 09:00:00,119.53553,39.909579,19,5 号门,1,2,9,1,593
2024-05-01 09:00:00,119.54074,39.911033,19,第二体育场,1,2,9,1,594
2024-05-01 09:00:00,119.540493,39.911157,14,体育学院东侧,1,2,9,1,595
2024-05-01 09:00:00,119.539163,39.911104,14,体育学院西侧,1,2,9,1,596
2024-05-01 09:00:00,119.53974,39.910715,14,体育学院南侧,1,2,9,1,597
2024-05-01 09:00:00,119.539941,39.910202,14,建筑系,1,2,9,1,598
2024-05-01 09:00:00,119.538739,39.909795,14,文法学院,1,2,9,1,599
2024-05-01 09:00:00,119.540025,39.909071,14,东区第四教学楼北侧,1,2,9,1,600
2024-05-01 09:00:00,119.53977,39.908658,14,东区第四教学楼南侧,1,2,9,1,601
2024-05-01 09:00:00,119.537491,39.908447,14,车辆与能源学院,1,2,9,1,602
2024-05-01 09:00:00,119.538573,39.907428,19,后勤管理处,1,2,9,1,603
2024-05-01 09:00:00,119.540408,39.905247,14,建筑工程与力学学院东侧,1,2,9,1,604
2024-05-01 09:00:00,119.540397,39.905594,14,东区第二教学楼,1,2,9,1,605
2024-05-01 09:00:00,119.539722,39.905178,14,建筑工程与力学学院西侧,1,2,9,1,606
2024-05-01 09:00:00,119.539069,39.904948,14,东区第一教学楼,1,2,9,1,607
2024-05-01 09:00:00,119.537932,39.904936,19,东区图书馆,1,2,9,1,608
2024-05-01 09:00:00,119.537474,39.903952,14,东区第三教学楼,1,2,9,1,609
2024-05-01 09:00:00,119.536636,39.901284,16,至明楼,1,2,9,1,610
2024-05-01 09:00:00,119.536302,39.901898,19,东区学生生活服务楼西侧,1,2,9,1,611
2024-05-01 09:00:00,119.536619,39.901877,19,东区学生生活服务楼东侧,1,2,9,1,612
2024-05-01 09:00:00,119.536717,39.902048,19,东区学生生活服务楼东北侧,1,2,9,1,613
2024-05-01 09:00:00,119.535911,39.901958,16,至博楼,1,2,9,1,614
2024-05-01 09:00:00,119.535492,39.902724,19,中快餐厅 2 食堂,1,2,9,1,615
2024-05-01 09:00:00,119.534896,39.903012,16,至雅楼南侧,1,2,9,1,616
2024-05-01 09:00:00,119.534947,39.903248,16,至雅楼北侧,1,2,9,1,617
2024-05-01 09:00:00,119.535349,39.903546,19,燕鸣湖餐厅西南侧,1,2,9,1,618
2024-05-01 09:00:00,119.535433,39.903957,19,燕鸣湖餐厅西北侧,1,2,9,1,619
2024-05-01 09:00:00,119.535337,39.905494,16,学生公寓 8 号楼,1,2,9,1,620
2024-05-01 10:00:00,119.517816,39.913239,20,第四体育场,1,2,10,0,621
2024-05-01 10:00:00,119.517939,39.916532,20,西北门,1,2,10,0,622
2024-05-01 10:00:00,119.521364,39.917036,15,信息科学与工程学院,1,2,10,0,623
2024-05-01 10:00:00,119.521864,39.917012,15,理学院,1,2,10,0,624
2024-05-01 10:00:00,119.522728,39.918136,15,理学院北侧,1,2,10,0,625
2024-05-01 10:00:00,119.522482,39.916512,15,西里西亚学院,1,2,10,0,626
2024-05-01 10:00:00,119.520487,39.914483,14,西区第五教学楼,1,2,10,0,627
2024-05-01 10:00:00,119.51965,39.913924,14,艺术学院,1,2,10,0,628
2024-05-01 10:00:00,119.520105,39.913824,14,继续教育学院,1,2,10,0,629
2024-05-01 10:00:00,119.522175,39.911633,14,西区第一教学楼北侧,1,2,10,0,630
2024-05-01 10:00:00,119.522085,39.911128,14,西区第一教学楼,1,2,10,0,631
2024-05-01 10:00:00,119.522642,39.910663,14,西区第二教学楼,1,2,10,0,632
2024-05-01 10:00:00,119.523274,39.910163,14,西区第三教学楼,1,2,10,0,633
2024-05-01 10:00:00,119.522709,39.910029,14,电气工程学院东,1,2,10,0,634
2024-05-01 10:00:00,119.521177,39.909753,14,电气工程学院西,1,2,10,0,635
2024-05-01 10:00:00,119.522369,39.909221,14,材料学院 C 楼,1,2,10,0,636
2024-05-01 10:00:00,119.52317,39.908501,14,材料学院 A 楼,1,2,10,0,637
2024-05-01 10:00:00,119.523088,39.904547,16,1 组图,1,2,10,0,638
